,_id,name,category_code,number_of_employees,founded_year,deadpooled_year,description,latitude,longitude,country,state,city,monedas,total_amount_raised,geo,num_companies,num_employees,total_money
98,5d83a90255488441b3fff5bc,Memeo,software,45,2003.0,,Data management Saas company,33.585767,-117.731283,USA,CA,Santa Clara,Dolares estadounidenses,11100000.0,"{'type': 'Point', 'coordinates': [-117.731283, 33.585767]}",1,45,11100000.0
99,5d83a90255488441b3fff5bd,Serious Business,games_video,22,2008.0,,Social Game Development Studio,37.7893215,-122.4013624,USA,CA,San Francisco,Dolares estadounidenses,4000000.0,"{'type': 'Point', 'coordinates': [-122.4013624, 37.7893215]}",20,1910,716470000.0
100,5d83a90255488441b3fff5be,FusionOps,analytics,25,2000.0,,collaboration software,37.3795251,-122.0106131,USA,CA,Sunnyvale,Dolares estadounidenses,6090000.0,"{'type': 'Point', 'coordinates': [-122.0106131, 37.3795251]}",1,25,6090000.0
101,5d83a90255488441b3fff5bf,Kabam,games_video,650,2006.0,,Leader in Gaming,37.3944561,-122.0785314,USA,CA,San Francisco,Dolares estadounidenses,125000000.0,"{'type': 'Point', 'coordinates': [-122.0785314, 37.3944561]}",6,1522,313730000.0
102,5d83a90255488441b3fff5c0,Cellfish,web,220,2004.0,,Global Mobile Media Publisher,40.761855,-73.983754,USA,NY,New York,Dolares estadounidenses,60000000.0,"{'type': 'Point', 'coordinates': [-73.983754, 40.761855]}",4,445,184900000.0
103,5d83a90255488441b3fff5c1,Zinch,web,80,2007.0,,Connecting students with opportunities,40.234451,-111.658656,USA,CA,San Francisco,Dolares estadounidenses,5000000.0,"{'type': 'Point', 'coordinates': [-111.658656, 40.234451]}",1,80,5000000.0
104,5d83a90255488441b3fff5c2,Aruspex,software,26,2003.0,,Workforce planning software,37.790346,-122.40185,USA,CA,San Francisco,Dolares estadounidenses,3770000.0,"{'type': 'Point', 'coordinates': [-122.40185, 37.790346]}",20,1910,716470000.0
105,5d83a90255488441b3fff5c3,Citizen Sports,games_video,27,,,,37.777513,-122.397044,USA,CA,San Francisco,Dolares estadounidenses,10000000.0,"{'type': 'Point', 'coordinates': [-122.397044, 37.777513]}",12,1397,351200000.0
106,5d83a90255488441b3fff5c4,VMware,software,13500,1998.0,,Virtualization Software,37.403315,-122.145981,USA,CA,Palo Alto,Dolares estadounidenses,369000000.0,"{'type': 'Point', 'coordinates': [-122.145981, 37.403315]}",1,13500,369000000.0
107,5d83a90255488441b3fff5c5,WSO2,software,228,2005.0,,Lean enterprise middleware vendor,37.390918,-122.080843,USA,CA,Palo Alto,Dolares estadounidenses,20500000.0,"{'type': 'Point', 'coordinates': [-122.080843, 37.390918]}",8,1895,457830000.0
108,5d83a90255488441b3fff5c6,Crowd Science,web,25,2007.0,,Online Market Research,37.419041,-122.087471,USA,CA,San Jose,Dolares estadounidenses,2000000.0,"{'type': 'Point', 'coordinates': [-122.087471, 37.419041]}",6,1120,217400000.0
109,5d83a90255488441b3fff5c7,Medallia,software,140,2002.0,,Customer Experience (CX) Software,37.4520239,-122.1797053,USA,CA,Palo Alto,Dolares estadounidenses,55000000.0,"{'type': 'Point', 'coordinates': [-122.1797053, 37.4520239]}",1,140,55000000.0
110,5d83a90255488441b3fff5c8,BrandYourself,web,22,2009.0,,Take Control of Your Own Search Results,42.275263,-71.24762,USA,NY,New York,Dolares estadounidenses,1500000.0,"{'type': 'Point', 'coordinates': [-71.24762, 42.275263]}",1,22,1500000.0
111,5d83a90255488441b3fff5c9,CrestaTech,software,40,2005.0,,software for wireless,37.383368,-121.980186,USA,CA,Santa Clara,Dolares estadounidenses,20900000.0,"{'type': 'Point', 'coordinates': [-121.980186, 37.383368]}",6,640,350000000.0
112,5d83a90255488441b3fff5ca,Transpera,mobile,20,2007.0,,mobile video advertising,37.785792,-122.405081,USA,CA,San Francisco,Dolares estadounidenses,19500000.0,"{'type': 'Point', 'coordinates': [-122.405081, 37.785792]}",17,1680,576170000.0
113,5d83a90255488441b3fff5cb,Keibi Technologies,software,30,2006.0,,Moderating Software for Social Networks ,37.787646,-122.402759,USA,CA,San Francisco,Dolares estadounidenses,5000000.0,"{'type': 'Point', 'coordinates': [-122.402759, 37.787646]}",20,1910,700970000.0
114,5d83a90255488441b3fff5cc,BountyJobs,web,45,2006.0,,Headhunting and recruiting marketplace,40.754211,-73.97917,USA,NY,New York,Dolares estadounidenses,29800000.0,"{'type': 'Point', 'coordinates': [-73.97917, 40.754211]}",6,555,257900000.0
115,5d83a90255488441b3fff5cd,FusionOne,mobile,140,1998.0,,,37.333439,-121.895286,USA,CA,San Jose,Dolares estadounidenses,6000000.0,"{'type': 'Point', 'coordinates': [-121.895286, 37.333439]}",1,140,6000000.0
116,5d83a90255488441b3fff5ce,thePlatform,web,130,2000.0,,White-label video management/publishing,47.617838,-122.356027,USA,WA,Seattle,Dolares estadounidenses,8000000.0,"{'type': 'Point', 'coordinates': [-122.356027, 47.617838]}",3,173,20550000.0
117,5d83a90255488441b3fff5cf,Pivot,software,40,2004.0,,,42.364367,-71.078978,USA,MA,Cambridge,Dolares estadounidenses,13100000.0,"{'type': 'Point', 'coordinates': [-71.078978, 42.364367]}",1,40,13100000.0
118,5d83a90255488441b3fff5d0,Wahanda,web,50,2008.0,,Wellness Community and Marketplace,41.792265,1.996567,GBR,,London,Libras,7000000.0,"{'type': 'Point', 'coordinates': [1.996567, 41.792265]}",1,50,7000000.0
119,5d83a90255488441b3fff5d1,Zendesk,software,400,2007.0,,customer service solution,55.676294,12.568116,USA,CA,San Francisco,Dolares estadounidenses,85500000.0,"{'type': 'Point', 'coordinates': [12.568116, 55.676294]}",1,400,85500000.0
120,5d83a90255488441b3fff5d2,Epocrates,software,300,1998.0,,Decision support at the point of care,37.544987,-122.291394,USA,CA,San Mateo,Dolares estadounidenses,35000000.0,"{'type': 'Point', 'coordinates': [-122.291394, 37.544987]}",2,340,38010000.0
121,5d83a90255488441b3fff5d3,MetaCarta,mobile,99999,2001.0,,,42.36236,-71.099692,USA,MA,Cambridge,Dolares estadounidenses,10000000.0,"{'type': 'Point', 'coordinates': [-71.099692, 42.36236]}",3,100184,63200000.0
122,5d83a90255488441b3fff5d4,Hunch,web,23,2007.0,,Decision making website.,40.741179,-73.993182,USA,NY,New York,Dolares estadounidenses,19200000.0,"{'type': 'Point', 'coordinates': [-73.993182, 40.741179]}",8,385,160280000.0
123,5d83a90255488441b3fff5d5,ngmoco,games_video,150,2008.0,,Games for the iPhone,37.7705096,-122.4015807,USA,CA,San Francisco,Dolares estadounidenses,44800000.0,"{'type': 'Point', 'coordinates': [-122.4015807, 37.7705096]}",5,407,929480000.0
124,5d83a90255488441b3fff5d6,Kontagent,analytics,80,2007.0,,Mobile Analytics,37.7797255,-122.4020593,USA,CA,San Francisco,Dolares estadounidenses,17500000.0,"{'type': 'Point', 'coordinates': [-122.4020593, 37.7797255]}",17,1534,391400000.0
125,5d83a90255488441b3fff5d7,Achievers,software,150,1995.0,,Employee Recognition and Rewards ,43.637296,-79.425455,USA,CA,San Francisco,Dolares estadounidenses,50100000.0,"{'type': 'Point', 'coordinates': [-79.425455, 43.637296]}",1,150,50100000.0
126,5d83a90255488441b3fff5d8,MobileAware,mobile,50,2000.0,,,53.342648,-6.280957,USA,MA,Boston,Dolares estadounidenses,6960000.0,"{'type': 'Point', 'coordinates': [-6.280957, 53.342648]}",1,50,6960000.0
127,5d83a90255488441b3fff5d9,SkyGrid,web,25,2005.0,, ,37.40754,-122.010958,USA,CA,Sunnyvale,Dolares estadounidenses,13300000.0,"{'type': 'Point', 'coordinates': [-122.010958, 37.40754]}",2,90,23300000.0
128,5d83a90255488441b3fff5da,UBmatrix,software,50,2005.0,,,37.522281,-122.258139,USA,CA,Redwood City,Dolares estadounidenses,9300000.0,"{'type': 'Point', 'coordinates': [-122.258139, 37.522281]}",3,1000,302600000.0
129,5d83a90255488441b3fff5db,MetaPack,software,30,1999.0,,,51.52216,-0.111242,GBR,,London,Dolares estadounidenses,20500000.0,"{'type': 'Point', 'coordinates': [-0.111242, 51.52216]}",3,107,25190000.0
130,5d83a90255488441b3fff5dc,Demandbase,analytics,80,2006.0,,,37.796843,-122.400346,USA,CA,San Francisco,Dolares estadounidenses,33000000.0,"{'type': 'Point', 'coordinates': [-122.400346, 37.796843]}",9,958,505070000.0
131,5d83a90255488441b3fff5dd,Swype,software,80,2002.0,,text input solutions,47.6495905,-122.3497956,USA,WA,Seattle,Dolares estadounidenses,13900000.0,"{'type': 'Point', 'coordinates': [-122.3497956, 47.6495905]}",2,172,28900000.0
132,5d83a90255488441b3fff5de,Telespree,software,20,1998.0,,,37.777092,-122.391011,USA,CA,San Francisco,Dolares estadounidenses,1000000.0,"{'type': 'Point', 'coordinates': [-122.391011, 37.777092]}",10,1167,288900000.0
133,5d83a90255488441b3fff5df,Gowalla,web,22,2007.0,,Mobile and Web Service,30.2729209,-97.7443863,USA,TX,Austin,Dolares estadounidenses,10400000.0,"{'type': 'Point', 'coordinates': [-97.7443863, 30.2729209]}",1,22,10400000.0
134,5d83a90255488441b3fff5e0,Mindjet,software,200,1995.0,,Collaboration software and solutions,50.095312,9.049981,USA,CA,San Francisco,Dolares estadounidenses,15000000.0,"{'type': 'Point', 'coordinates': [9.049981, 50.095312]}",1,200,15000000.0
135,5d83a90255488441b3fff5e1,Lolapps,web,65,2008.0,,,37.7870923,-122.3999719,USA,CA,San Francisco,Dolares estadounidenses,4000000.0,"{'type': 'Point', 'coordinates': [-122.3999719, 37.7870923]}",23,2500,754270000.0
136,5d83a90255488441b3fff5e2,Lyft,software,180,2007.0,,Your friend with a car™,37.7899027,-122.4007846,USA,CA,San Francisco,Dolares estadounidenses,82500000.0,"{'type': 'Point', 'coordinates': [-122.4007846, 37.7899027]}",20,1910,716470000.0
137,5d83a90255488441b3fff5e3,Nexenta Systems,software,200,2005.0,,Global Leader in Software-Defined Storag,37.444098,-122.161287,USA,CA,Santa Clara,Dolares estadounidenses,49900000.0,"{'type': 'Point', 'coordinates': [-122.161287, 37.444098]}",4,340,71600000.0
138,5d83a90255488441b3fff5e4,Viximo,web,20,,,Virtual Goods Platform,42.398424,-71.130297,USA,MA,Cambridge,Dolares estadounidenses,5000000.0,"{'type': 'Point', 'coordinates': [-71.130297, 42.398424]}",1,20,5000000.0
139,5d83a90255488441b3fff5e5,Sentrigo,software,40,2006.0,,database security software,37.55911,-122.303493,USA,CA,Santa Clara,Dolares estadounidenses,9500000.0,"{'type': 'Point', 'coordinates': [-122.303493, 37.55911]}",3,355,148700000.0
140,5d83a90255488441b3fff5e6,Nuxeo,software,50,2000.0,,Content Management Platform,48.8656319,2.392119,FRA,,Paris,Dolares estadounidenses,9250000.0,"{'type': 'Point', 'coordinates': [2.392119, 48.8656319]}",1,50,9250000.0
141,5d83a90255488441b3fff5e7,Movirtu,mobile,50,2008.0,,Virtual SIM Solutions,51.5499708,-0.1815999,GBR,,London,Dolares estadounidenses,5500000.0,"{'type': 'Point', 'coordinates': [-0.1815999, 51.5499708]}",1,50,5500000.0
142,5d83a90255488441b3fff5e8,SLI Systems,web,45,2001.0,,,37.3183744,-122.0302814,USA,CA,San Jose,Dolares estadounidenses,1000000.0,"{'type': 'Point', 'coordinates': [-122.0302814, 37.3183744]}",1,45,1000000.0
143,5d83a90255488441b3fff5e9,Yipit,web,23,2010.0,,Every deal. One place.,40.744618,-73.987764,USA,NY,New York,Dolares estadounidenses,7550000.0,"{'type': 'Point', 'coordinates': [-73.987764, 40.744618]}",8,400,149780000.0
144,5d83a90255488441b3fff5ea,Tableau Software,software,92,2003.0,,,47.6504518,-122.3545086,USA,WA,Seattle,Dolares estadounidenses,15000000.0,"{'type': 'Point', 'coordinates': [-122.3545086, 47.6504518]}",2,172,28900000.0
